mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title
4.5,"126 km WSW of Baa, Indonesia",1683412450024,1689459013040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000ka3t,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000ka3t&format=geojson,,,,,reviewed,0,312,us,6000ka3t,",us6000ka3t,",",us,",",origin,phase-data,",33.0,2.466,0.48,91.0,mb,earthquake,"M 4.5 - 126 km WSW of Baa, Indonesia"
4.6,"Volcano Islands, Japan region",1683408315013,1689459011040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000ka3b,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000ka3b&format=geojson,,,,,reviewed,0,326,us,6000ka3b,",us6000ka3b,",",us,",",origin,phase-data,",20.0,11.507,0.58,148.0,mb,earthquake,"M 4.6 - Volcano Islands, Japan region"
4.5,"294 km SSE of Ambon, Indonesia",1683402384412,1689459070040,,https://earthquake.usgs.gov/earthquakes/eventpage/usd000jl9q,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usd000jl9q&format=geojson,,,,,reviewed,0,312,us,d000jl9q,",usd000jl9q,",",us,",",origin,phase-data,",49.0,1.808,0.87,101.0,mb,earthquake,"M 4.5 - 294 km SSE of Ambon, Indonesia"
4.8,Molucca Sea,1683401938358,1683406385040,,https://earthquake.usgs.gov/earthquakes/eventpage/usd000jl9n,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usd000jl9n&format=geojson,,,,,reviewed,0,354,us,d000jl9n,",usd000jl9n,",",us,",",origin,phase-data,",61.0,1.665,0.87,111.0,mb,earthquake,M 4.8 - Molucca Sea
4.8,"158 km WNW of Tobelo, Indonesia",1683401936372,1689459011040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000ka2x,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000ka2x&format=geojson,,,,,reviewed,0,354,us,6000ka2x,",us6000ka2x,",",us,",",origin,phase-data,",118.0,1.69,0.6,61.0,mb,earthquake,"M 4.8 - 158 km WNW of Tobelo, Indonesia"
5.1,"Kermadec Islands, New Zealand",1683392375172,1705607694920,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000ka29,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000ka29&format=geojson,1.0,2.2,,,reviewed,0,400,us,6000ka29,",us6000ka29,",",us,",",dyfi,earthquake-name,origin,phase-data,",75.0,0.779,0.63,69.0,mb,earthquake,"M 5.1 - Kermadec Islands, New Zealand"
5.1,"off the east coast of the Kamchatka Peninsula, Russia",1683388712197,1689459009040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000ka1t,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000ka1t&format=geojson,,,,,reviewed,0,400,us,6000ka1t,",us6000ka1t,",",us,",",origin,phase-data,",63.0,0.945,1.04,116.0,mww,earthquake,"M 5.1 - off the east coast of the Kamchatka Peninsula, Russia"
4.5,"31 km SSW of Palaióchora, Greece",1683384204934,1689459009040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000ka1h,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000ka1h&format=geojson,1.0,2.2,,,reviewed,0,312,us,6000ka1h,",us6000ka1h,",",us,",",dyfi,origin,phase-data,",49.0,1.179,0.88,62.0,mb,earthquake,"M 4.5 - 31 km SSW of Palaióchora, Greece"
4.6,"88 km WSW of Rabaul, Papua New Guinea",1683383410772,1689459008040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000ka19,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000ka19&format=geojson,,,,,reviewed,0,326,us,6000ka19,",us6000ka19,",",us,",",origin,phase-data,",31.0,0.803,1.0,83.0,mb,earthquake,"M 4.6 - 88 km WSW of Rabaul, Papua New Guinea"
4.9,south of the Kermadec Islands,1683356423643,1689459029040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000kb49,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000kb49&format=geojson,,,,,reviewed,0,369,us,6000kb49,",us6000kb49,",",us,",",origin,phase-data,",18.0,2.941,0.92,85.0,mb,earthquake,M 4.9 - south of the Kermadec Islands
5.0,"11 km WSW of Nueva América, Mexico",1683348984543,1689459005040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000k9yt,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000k9yt&format=geojson,2.0,2.2,,,reviewed,0,385,us,6000k9yt,",us6000k9yt,",",us,",",dyfi,origin,phase-data,",65.0,0.473,0.95,94.0,mww,earthquake,"M 5.0 - 11 km WSW of Nueva América, Mexico"
4.5,south of the Fiji Islands,1683337157439,1689459029040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000kb46,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000kb46&format=geojson,,,,,reviewed,0,312,us,6000kb46,",us6000kb46,",",us,",",origin,phase-data,",22.0,5.022,0.82,103.0,mb,earthquake,M 4.5 - south of the Fiji Islands
4.5,"53 km NW of Fangale’ounga, Tonga",1683329277079,1689459003040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000k9xc,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000k9xc&format=geojson,,,,,reviewed,0,312,us,6000k9xc,",us6000k9xc,",",us,",",origin,phase-data,",15.0,0.523,0.74,110.0,mb,earthquake,"M 4.5 - 53 km NW of Fangale’ounga, Tonga"
5.1,"Volcano Islands, Japan region",1683323188182,1714859797001,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000k9wx,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000k9wx&format=geojson,,,,,reviewed,0,400,us,6000k9wx,",us6000k9wx,",",us,",",oaf,origin,phase-data,",102.0,6.998,0.69,45.0,mb,earthquake,"M 5.1 - Volcano Islands, Japan region"
4.7,"186 km ESE of Hicks Bay, New Zealand",1683309797137,1689458999040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000k9um,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000k9um&format=geojson,,,,,reviewed,0,340,us,6000k9um,",us6000k9um,",",us,",",origin,phase-data,",40.0,1.692,0.76,144.0,mb,earthquake,"M 4.7 - 186 km ESE of Hicks Bay, New Zealand"
5.9,"68 km ENE of Mutsu, Japan",1683308836200,1689458999040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000k9ue,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000k9ue&format=geojson,5.0,3.4,4.359,green,reviewed,0,537,us,6000k9ue,",us6000k9ue,usauto6000k9ue,",",us,usauto,",",dyfi,internal-moment-tensor,losspager,moment-tensor,origin,phase-data,shakemap,",263.0,0.999,0.66,30.0,mww,earthquake,"M 5.9 - 68 km ENE of Mutsu, Japan"
4.5,"18 km E of Tibanbang, Philippines",1683305980409,1689459359040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000k9u8,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000k9u8&format=geojson,,,,,reviewed,0,312,us,6000k9u8,",us6000k9u8,",",us,",",origin,phase-data,",29.0,0.826,0.81,128.0,mb,earthquake,"M 4.5 - 18 km E of Tibanbang, Philippines"
4.5,"58 km SE of Nemuro, Japan",1683302510657,1689458997040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000k9tw,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000k9tw&format=geojson,,,,,reviewed,0,312,us,6000k9tw,",us6000k9tw,",",us,",",origin,phase-data,",55.0,2.395,0.49,126.0,mb,earthquake,"M 4.5 - 58 km SE of Nemuro, Japan"
4.8,"18 km SW of Göksun, Turkey",1683298349643,1689458996040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000k9td,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000k9td&format=geojson,,,,,reviewed,0,354,us,6000k9td,",us6000k9td,",",us,",",moment-tensor,origin,phase-data,",91.0,0.342,0.47,29.0,mwr,earthquake,"M 4.8 - 18 km SW of Göksun, Turkey"
5.6,"43 km NE of Anamizu, Japan",1683291483876,1689458992040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000k9rh,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000k9rh&format=geojson,18.0,7.2,6.776,green,reviewed,0,495,us,6000k9rh,",us6000k9rh,pt23125001,at00ru6s0y,",",us,pt,at,",",dyfi,impact-text,internal-origin,losspager,moment-tensor,origin,phase-data,shakemap,",132.0,1.198,0.65,50.0,mwb,earthquake,"M 5.6 - 43 km NE of Anamizu, Japan"
4.7,"21 km SSW of Bowangshan, China",1683290002396,1689458991040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000k9rd,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000k9rd&format=geojson,,,,,reviewed,0,340,us,6000k9rd,",us6000k9rd,",",us,",",origin,phase-data,",77.0,4.477,0.31,38.0,mb,earthquake,"M 4.7 - 21 km SSW of Bowangshan, China"
4.6,"5 km SSE of Yamada, Japan",1683289494830,1689458991040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000k9r8,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000k9r8&format=geojson,,,,,reviewed,0,326,us,6000k9r8,",us6000k9r8,",",us,",",origin,phase-data,",79.0,1.537,0.47,134.0,mb,earthquake,"M 4.6 - 5 km SSE of Yamada, Japan"
5.0,Flores Sea,1683287046394,1689458991040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000k9qy,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000k9qy&format=geojson,,,,,reviewed,0,385,us,6000k9qy,",us6000k9qy,",",us,",",origin,phase-data,",96.0,2.231,0.57,35.0,mww,earthquake,M 5.0 - Flores Sea
5.6,"82 km NNE of Whakatane, New Zealand",1683286629765,1689458991040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000k9qv,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000k9qv&format=geojson,11.0,4.1,3.456,green,reviewed,0,487,us,6000k9qv,",us6000k9qv,usauto6000k9qv,",",us,usauto,",",dyfi,internal-moment-tensor,losspager,moment-tensor,origin,phase-data,shakemap,",61.0,0.905,0.86,49.0,mww,earthquake,"M 5.6 - 82 km NNE of Whakatane, New Zealand"
4.9,"108 km SW of Kokopo, Papua New Guinea",1683281837692,1689458988040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000k9ps,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000k9ps&format=geojson,,,,,reviewed,0,369,us,6000k9ps,",us6000k9ps,",",us,",",origin,phase-data,",78.0,1.015,0.54,49.0,mb,earthquake,"M 4.9 - 108 km SW of Kokopo, Papua New Guinea"
4.6,"51 km ENE of Anamizu, Japan",1683275881171,1689458988040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000k9na,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000k9na&format=geojson,,,,,reviewed,0,326,us,6000k9na,",us6000k9na,",",us,",",origin,phase-data,",69.0,1.13,0.73,92.0,mb,earthquake,"M 4.6 - 51 km ENE of Anamizu, Japan"
4.6,South Sandwich Islands region,1683273853767,1705607669980,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000kave,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000kave&format=geojson,,,,,reviewed,0,326,us,6000kave,",us6000kave,",",us,",",earthquake-name,origin,phase-data,",19.0,16.692,0.71,104.0,mb,earthquake,M 4.6 - South Sandwich Islands region
4.6,"153 km S of False Pass, Alaska",1683272054541,1689458987040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000k9my,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000k9my&format=geojson,1.0,2.0,1.551,,reviewed,0,326,us,6000k9my,",us6000k9my,ak0235qujqpv,",",us,ak,",",dyfi,moment-tensor,origin,phase-data,shakemap,",150.0,1.271,0.71,165.0,mwr,earthquake,"M 4.6 - 153 km S of False Pass, Alaska"
4.8,"42 km NE of Anamizu, Japan",1683266016934,1689459025040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000kavf,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000kavf&format=geojson,,,,,reviewed,0,354,us,6000kavf,",us6000kavf,",",us,",",origin,phase-data,",80.0,1.234,0.55,88.0,mb,earthquake,"M 4.8 - 42 km NE of Anamizu, Japan"
6.2,"49 km NE of Anamizu, Japan",1683265324365,1690858875072,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000k9mb,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000k9mb&format=geojson,55.0,7.9,8.103,yellow,reviewed,0,693,us,6000k9mb,",us6000k9mb,usauto6000k9mb,at00ru67u5,pt23125000,",",us,usauto,at,pt,",",dyfi,ground-failure,impact-text,internal-moment-tensor,internal-origin,losspager,moment-tensor,origin,phase-data,shakemap,",127.0,1.235,0.64,32.0,mww,earthquake,"M 6.2 - 49 km NE of Anamizu, Japan"
4.7,South Sandwich Islands region,1683263512449,1689459025040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000kav3,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000kav3&format=geojson,,,,,reviewed,0,340,us,6000kav3,",us6000kav3,",",us,",",origin,phase-data,",28.0,16.692,0.78,77.0,mb,earthquake,M 4.7 - South Sandwich Islands region
4.5,"74 km SE of Camiña, Chile",1683259213653,1689458985040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000k9lz,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000k9lz&format=geojson,1.0,2.0,,,reviewed,0,312,us,6000k9lz,",us6000k9lz,",",us,",",dyfi,origin,phase-data,",44.0,0.26,0.87,66.0,mb,earthquake,"M 4.5 - 74 km SE of Camiña, Chile"
4.6,"88 km W of Umatac Village, Guam",1683256072973,1689458984040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000k9lq,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000k9lq&format=geojson,,,,,reviewed,0,326,us,6000k9lq,",us6000k9lq,",",us,",",origin,phase-data,",74.0,1.048,0.61,56.0,mb,earthquake,"M 4.6 - 88 km W of Umatac Village, Guam"
4.5,"121 km SSW of La Esperanza (El Zapotal), Mexico",1683250597840,1689458984040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000k9l9,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000k9l9&format=geojson,,,,,reviewed,0,312,us,6000k9l9,",us6000k9l9,",",us,",",origin,phase-data,",60.0,1.313,1.18,134.0,mb,earthquake,"M 4.5 - 121 km SSW of La Esperanza (El Zapotal), Mexico"
4.6,"48 km ESE of Ambunti, Papua New Guinea",1683245627536,1689459024040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000kav0,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000kav0&format=geojson,,,,,reviewed,0,326,us,6000kav0,",us6000kav0,",",us,",",origin,phase-data,",55.0,6.304,0.61,60.0,mb,earthquake,"M 4.6 - 48 km ESE of Ambunti, Papua New Guinea"
5.1,"53 km NW of Auki, Solomon Islands",1683238834665,1689458981040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000k9k8,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000k9k8&format=geojson,,,,,reviewed,0,400,us,6000k9k8,",us6000k9k8,",",us,",",origin,phase-data,",82.0,9.179,0.68,105.0,mb,earthquake,"M 5.1 - 53 km NW of Auki, Solomon Islands"
4.5,"63 km E of Luwuk, Indonesia",1683236589301,1689459023040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000kaun,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000kaun&format=geojson,,,,,reviewed,0,312,us,6000kaun,",us6000kaun,",",us,",",origin,phase-data,",20.0,0.6,0.37,71.0,mb,earthquake,"M 4.5 - 63 km E of Luwuk, Indonesia"
4.9,"126 km SE of ‘Ohonua, Tonga",1683232631604,1689458980040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000k9ji,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000k9ji&format=geojson,,,,,reviewed,0,369,us,6000k9ji,",us6000k9ji,",",us,",",origin,phase-data,",60.0,1.418,0.98,121.0,mb,earthquake,"M 4.9 - 126 km SE of ‘Ohonua, Tonga"
4.6,"189 km NW of Neiafu, Tonga",1683225015758,1689458980040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000k9ib,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000k9ib&format=geojson,,,,,reviewed,0,326,us,6000k9ib,",us6000k9ib,",",us,",",origin,phase-data,",72.0,2.599,0.97,53.0,mb,earthquake,"M 4.6 - 189 km NW of Neiafu, Tonga"
4.6,"66 km SSW of Hualien City, Taiwan",1683214699945,1689458979040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000k9h6,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000k9h6&format=geojson,4.0,2.7,,,reviewed,0,327,us,6000k9h6,",us6000k9h6,",",us,",",dyfi,moment-tensor,origin,phase-data,",125.0,0.055,0.77,49.0,mwr,earthquake,"M 4.6 - 66 km SSW of Hualien City, Taiwan"
4.5,"151 km W of Baa, Indonesia",1683210124762,1689459023040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000kauj,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000kauj&format=geojson,,,,,reviewed,0,312,us,6000kauj,",us6000kauj,",",us,",",origin,phase-data,",19.0,2.092,0.85,105.0,mb,earthquake,"M 4.5 - 151 km W of Baa, Indonesia"
4.8,"204 km SE of Lorengau, Papua New Guinea",1683206352530,1689458986040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000k9mn,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000k9mn&format=geojson,,,,,reviewed,0,354,us,6000k9mn,",us6000k9mn,",",us,",",origin,phase-data,",41.0,3.603,0.87,68.0,mb,earthquake,"M 4.8 - 204 km SE of Lorengau, Papua New Guinea"
4.9,"13 km SSW of Silago, Philippines",1683194762015,1689458978040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000k9fh,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000k9fh&format=geojson,2.0,4.3,,,reviewed,0,370,us,6000k9fh,",us6000k9fh,",",us,",",dyfi,origin,phase-data,",73.0,3.349,0.84,80.0,mb,earthquake,"M 4.9 - 13 km SSW of Silago, Philippines"
4.5,"34 km ESE of Hvolsvöllur, Iceland",1683193969312,1689458978040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000k9fe,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000k9fe&format=geojson,,,,,reviewed,0,312,us,6000k9fe,",us6000k9fe,",",us,",",origin,phase-data,",81.0,1.358,0.82,95.0,mb,earthquake,"M 4.5 - 34 km ESE of Hvolsvöllur, Iceland"
4.7,Kermadec Islands region,1683189757027,1689459023040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000kauf,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000kauf&format=geojson,,,,,reviewed,0,340,us,6000kauf,",us6000kauf,",",us,",",origin,phase-data,",32.0,1.539,0.45,114.0,mb,earthquake,M 4.7 - Kermadec Islands region
4.8,"Kermadec Islands, New Zealand",1683189632898,1689458978040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000k9f4,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000k9f4&format=geojson,,,,,reviewed,0,354,us,6000k9f4,",us6000k9f4,",",us,",",origin,phase-data,",37.0,0.774,0.29,126.0,mb,earthquake,"M 4.8 - Kermadec Islands, New Zealand"
5.0,south of the Kermadec Islands,1683183070709,1689458976040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000k9ej,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000k9ej&format=geojson,,,,,reviewed,0,385,us,6000k9ej,",us6000k9ej,",",us,",",origin,phase-data,",38.0,4.088,0.63,73.0,mb,earthquake,M 5.0 - south of the Kermadec Islands
4.8,"48 km NNW of Dicabisagan, Philippines",1683179770060,1689458976040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000k9ec,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000k9ec&format=geojson,,,,,reviewed,0,354,us,6000k9ec,",us6000k9ec,",",us,",",origin,phase-data,",114.0,5.409,0.46,91.0,mb,earthquake,"M 4.8 - 48 km NNW of Dicabisagan, Philippines"
4.8,"Sichuan-Guizhou border region, China",1683166530362,1689458974040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000k9dq,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000k9dq&format=geojson,1.0,6.3,,,reviewed,0,355,us,6000k9dq,",us6000k9dq,",",us,",",dyfi,impact-text,origin,phase-data,",108.0,4.322,0.61,21.0,mww,earthquake,"M 4.8 - Sichuan-Guizhou border region, China"
4.9,"48 km NNW of Dicabisagan, Philippines",1683163320423,1689458973040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000k9de,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000k9de&format=geojson,,,,,reviewed,0,369,us,6000k9de,",us6000k9de,",",us,",",origin,phase-data,",80.0,5.409,0.77,87.0,mb,earthquake,"M 4.9 - 48 km NNW of Dicabisagan, Philippines"
5.4,"Luzon, Philippines",1683161344476,1689458973040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000k9d5,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000k9d5&format=geojson,2.0,3.8,5.989,green,reviewed,0,449,us,6000k9d5,",us6000k9d5,usauto6000k9d5,",",us,usauto,",",dyfi,internal-moment-tensor,losspager,moment-tensor,origin,phase-data,shakemap,",235.0,5.452,0.65,51.0,mww,earthquake,"M 5.4 - Luzon, Philippines"
4.7,"Kermadec Islands, New Zealand",1683159109756,1689458973040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000k9cx,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000k9cx&format=geojson,1.0,3.1,,,reviewed,0,340,us,6000k9cx,",us6000k9cx,",",us,",",dyfi,origin,phase-data,",37.0,1.072,0.81,112.0,mb,earthquake,"M 4.7 - Kermadec Islands, New Zealand"
4.6,"95 km SSE of Hayuliang, India",1683157733606,1689458973040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000k9cr,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000k9cr&format=geojson,,,,,reviewed,0,326,us,6000k9cr,",us6000k9cr,",",us,",",origin,phase-data,",104.0,6.448,0.59,60.0,mb,earthquake,"M 4.6 - 95 km SSE of Hayuliang, India"
5.4,southern East Pacific Rise,1683156346766,1689458973040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000k9cl,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000k9cl&format=geojson,,,0.0,green,reviewed,0,449,us,6000k9cl,",us6000k9cl,",",us,",",losspager,moment-tensor,origin,phase-data,shakemap,",186.0,28.072,0.58,26.0,mww,earthquake,M 5.4 - southern East Pacific Rise
4.9,"102 km SE of Vilyuchinsk, Russia",1683140776861,1689459068040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000jxut,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000jxut&format=geojson,,,,,reviewed,0,369,us,7000jxut,",us7000jxut,",",us,",",origin,phase-data,",128.0,0.896,0.53,101.0,mb,earthquake,"M 4.9 - 102 km SE of Vilyuchinsk, Russia"
